NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,tt,xh
6,0.50808383,0.415563752,0.357362771,0.335600958,0.320289148,23.06518595,18,5.315832889,32,14,14,63.65392337,27,9.237753641,79,52,78,49.11948204,44.5545,12.33434527,72.64,28.0855,28.0855,1604.492121,1465.09,151.2790772,1768,302.91,1687,10.34279374,7,2.356355739,14,7,14,3.706799567,1,0.414467878,4,3,3,124.5546202,28,8.467256221,139,111,111,1.798251424,0.46,0.140525417,2.01,1.55,1.9,2,0,0,2,2,2,0.626436868,2,0.835748947,2,0,2,4.784352548,10,2.805548475,10,0,0,0,0,0,0,0,0,7.410789415,10,2.232621678,14,4,4,0,0,0,0,0,0,1.371169643,5,1.829320151,5,0,4,2.283643125,5,1.681497391,5,0,0,0,0,0,0,0,0,3.654812768,3,1.070171212,5,2,4,13.66757034,12.76,4.386297021,23.005,10.245,20.44,0.226759607,0.773,0.320410214,0.773,0,0.773,0.324448835,1.5484712,0.39952261,1.5484712,0,0,213.8605699,163,15.80741778,227,64,227,0.269876782,0.084530383,0.645592835,0,0,0.051525145,0.012170205,509.107001,298
7,0.507976528,0.41550815,0.357327046,0.335568188,0.320257117,23.06545298,18,5.315163429,32,14,14,63.65355943,27,9.244461717,79,52,78,49.122102,44.5545,12.33396476,72.64,28.0855,28.0855,1604.351511,1508.09,151.3038386,1811,302.91,1687,10.34224069,7,2.358213486,14,7,14,3.706845127,1,0.414430187,4,3,3,124.5615328,28,8.476384682,139,111,111,1.79812327,0.46,0.140679686,2.01,1.55,1.9,2,0,0,2,2,2,0.626879394,2,0.836110768,2,0,2,4.783812572,10,2.80479593,10,0,0,0,0,0,0,0,0,7.410691965,10,2.232574006,14,4,4,0,0,0,0,0,0,1.371820947,5,1.829688896,5,0,4,2.284638702,5,1.683279125,5,0,0,0,0,0,0,0,0,3.65645965,3,1.06943506,5,2,4,13.67047785,12.76,4.388644501,23.005,10.245,20.44,0.226841503,0.773,0.320407875,0.773,0,0.773,0.324003727,2.1106628,0.399388296,2.1106628,0,0,213.8788441,165,15.77772877,229,64,227,0.269880331,0.084591209,0.64552846,0,0,0.051525145,0.012186611,508.825313,299
7,0.507810245,0.415378869,0.357229019,0.335479383,0.320174741,23.06737627,18,5.315809319,32,14,14,63.6589356,27,9.246251547,79,52,78,49.12668994,44.5545,12.33553679,72.64,28.0855,28.0855,1603.67602,1508.09,152.1880643,1811,302.91,1687,10.3436858,7,2.358740644,14,7,14,3.706871692,1,0.414408206,4,3,3,124.5593044,28,8.474158198,139,111,111,1.798119161,0.46,0.140566339,2.01,1.55,1.9,2,0,0,2,2,2,0.62702413,2,0.835849357,2,0,2,4.785378599,10,2.805459859,10,0,0,0,0,0,0,0,0,7.412402729,10,2.234181178,14,4,4,0,0,0,0,0,0,1.373850557,5,1.83140018,5,0,4,2.283338326,5,1.683338392,5,0,0,0,0,0,0,0,0,3.657188883,3,1.0695124,5,2,4,13.67283064,12.76,4.389165582,23.005,10.245,20.44,0.226747781,0.773,0.3203742,0.773,0,0.773,0.323915759,2.1106628,0.399369789,2.1106628,0,0,213.8005099,165,15.91390699,229,64,227,0.269818043,0.084591212,0.645590745,0,0,0.051525145,0.012174516,509.172289,300
5,0.507921957,0.415437248,0.357291329,0.335557331,0.320278117,23.06069091,17,5.324263339,31,14,14,63.67930794,26,9.253091889,78,52,78,49.11073943,41.6375,12.35489794,69.723,28.0855,28.0855,1603.024253,1465.09,153.0527785,1768,302.91,1687,10.34929092,7,2.360448339,14,7,14,3.706188888,1,0.414972285,4,3,3,124.5384768,28,8.46652623,139,111,111,1.798258215,0.36,0.140334001,1.91,1.55,1.9,2,0,0,2,2,2,0.628217126,2,0.836275081,2,0,2,4.782962681,10,2.810575164,10,0,0,0,0,0,0,0,0,7.411179807,9,2.23691446,13,4,4,0,0,0,0,0,0,1.37821896,5,1.834668502,5,0,4,2.278926203,5,1.682118066,5,0,0,0,0,0,0,0,0,3.657145163,3,1.069576638,5,2,4,13.67982652,10.195,4.392802472,20.44,10.245,20.44,0.227115989,0.773,0.320773576,0.773,0,0.773,0.323240597,1.5484712,0.398731514,1.5484712,0,0,213.6961175,163,16.08619581,227,64,227,0.269862566,0.084766143,0.645371291,0,0,0.031880743,0.012150051,509.378879,301
5,0.50492672,0.41244476,0.354505065,0.33283588,0.317538787,23.17225695,17,5.26532429,31,14,14,63.63656738,26,9.205760242,78,52,78,49.38170552,41.6375,12.22506399,69.723,28.0855,28.0855,1595.125042,1465.09,162.7986883,1768,302.91,1687,10.33869732,7,2.348407218,14,7,14,3.712975535,1,0.409282843,4,3,3,124.6171104,28,8.409477444,139,111,111,1.797715238,0.36,0.140056781,1.91,1.55,1.9,2,0,2.22E-16,2,2,2,0.620387202,2,0.827146453,2,0,2,4.848065472,10,2.783026797,10,0,0,0,0,0,0,0,0,7.468452674,9,2.255922013,13,4,4,0,0,0,0,0,0,1.37978922,5,1.839637818,5,0,4,2.281689878,5,1.681044392,5,0,0,0,0,0,0,0,0,3.661479098,3,1.075169128,5,2,4,13.66015243,10.195,4.373636452,20.44,10.245,20.44,0.221869911,0.773,0.316375638,0.773,0,0.773,0.324299949,1.5484712,0.399401036,1.5484712,0,0,212.7419686,163,17.54542695,227,64,227,0.267793087,0.083067702,0.64913921,0,0,0.031880743,0.012122736,409.854199,302
6,0.507507539,0.415141893,0.357044625,0.335325132,0.320055085,23.05699836,17,5.317350209,31,14,14,63.64978842,26,9.249834446,78,52,78,49.10341059,41.6375,12.33958391,69.723,28.0855,28.0855,1604.056021,1508.09,151.9044467,1811,302.91,1687,10.34088492,7,2.36017572,14,7,14,3.706450747,1,0.414756178,4,3,3,124.566401,28,8.488825555,139,111,111,1.79794454,0.36,0.140539492,1.91,1.55,1.9,2,0,0,2,2,2,0.626945357,2,0.835848435,2,0,2,4.778447029,10,2.805419113,10,0,0,0,0,0,0,0,0,7.405392385,9,2.229084588,13,4,4,0,0,0,0,0,0,1.373431263,5,1.831069264,5,0,4,2.28606044,5,1.68568334,5,0,0,0,0,0,0,0,0,3.659491703,3,1.067562132,5,2,4,13.67152815,10.195,4.387048997,20.44,10.245,20.44,0.226913573,0.773,0.320606526,0.773,0,0.773,0.325478315,2.1106628,0.401337673,2.1106628,0,0,213.8195848,165,15.89176037,229,64,227,0.270073468,0.084660653,0.645265879,0,0,0.031880743,0.012165661,509.860156,303
4,0.52849952,0.437836977,0.385157314,0.367732836,0.356342601,28.22147651,7,2.535921805,32,25,32,63.67785235,27,10.28332057,79,52,79,62.17067185,17.701955,7.026394734,72.64,54.938045,72.64,1491.281879,556.6,187.8401874,1768,1211.4,1211.4,10.22147651,7,2.535921805,14,7,14,4,0,0,4,4,4,127.8590604,19,7.327597856,139,120,120,1.82114094,0.46,0.178334309,2.01,1.55,2.01,2,0,0,2,2,2,0.67114094,2,0.891851718,2,0,2,7.55033557,5,1.825143012,10,5,10,0,0,0,0,0,0,10.22147651,7,2.535921805,14,7,14,0,0,0,0,0,0,1.342281879,4,1.783703437,4,0,4,2.44966443,5,1.825143012,5,0,0,0,0,0,0,0,0,3.791946309,3,0.934192154,5,2,4,14.62175654,12.76,5.626337894,23.005,10.245,23.005,0.12852349,0.383,0.170789604,0.383,0,0.383,0.327828597,1.5484712,0.435434029,1.5484712,0,0,218.2080537,31,7.293365164,225,194,225,0.195666448,0.065659882,0.73867367,0,0,0.051525145,0.018694498,266.5,10
5,0.524933858,0.433267577,0.373733205,0.350979695,0.334836955,27.7,18,2.76,32,14,28.33333333,63.86666667,27,10.02222222,79,52,64,60.54061683,44.5545,7.2596299,72.64,28.0855,62.09048167,1514.486667,599.6,181.852,1811,1211.4,1486.133333,10.3,7,2.466666667,14,7,10.33333333,3.966666667,1,0.064444444,4,3,4,127.4,28,7.573333333,139,111,127.6666667,1.826333333,0.46,0.1658,2.01,1.55,1.823333333,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0.666666667,7.3,10,2.04,10,0,7.666666667,0,0,0,0,0,0,9.966666667,10,2.44,14,4,10.33333333,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,1.333333333,2.366666667,5,1.797777778,5,0,2.333333333,0,0,0,0,0,0,3.7,3,1.02,5,2,3.666666667,14.54044253,12.685,5.472038314,23.005,10.32,14.6041954,0.140666667,0.773,0.187555556,0.773,0,0.127666667,0.3194223,2.1106628,0.404415507,2.1106628,0,0.198568274,222.9333333,12,3.56,229,217,222.3333333,0.200668896,0.066889632,0.732441472,0,0,0.051525145,0.01729507,318,12
5,0.533853913,0.441495523,0.381163852,0.35820653,0.342091586,28,18,2.533333333,32,14,32,63.88333333,27,10.04444444,79,52,79,61.28319183,44.5545,7.192645172,72.64,28.0855,72.64,1506.56,599.6,186.9346667,1811,1211.4,1211.4,10.3,7,2.466666667,14,7,14,3.983333333,1,0.032777778,4,3,4,127.55,28,7.463333333,139,111,120,1.828166667,0.46,0.1669,2.01,1.55,2.01,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,2,7.466666667,10,1.924444444,10,0,10,0,0,0,0,0,0,10.13333333,10,2.448888889,14,4,14,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,4,2.366666667,5,1.797777778,5,0,0,0,0,0,0,0,0,3.7,3,1.02,5,2,4,14.58319253,12.685,5.529038314,23.005,10.32,23.005,0.134166667,0.773,0.178888889,0.773,0,0.383,0.3194223,2.1106628,0.404415507,2.1106628,0,0,222.9,12,3.54,229,217,225,0.197368421,0.065789474,0.736842105,0,0,0.051525145,0.017520113,226,13
5,0.53766987,0.444964438,0.384420225,0.361504374,0.345586931,28.12,18,2.509066667,32,14,32,63.89,27,10.05333333,79,52,79,61.58022183,44.5545,7.151989881,72.64,28.0855,72.64,1503.389333,599.6,188.8197689,1811,1211.4,1211.4,10.3,7,2.466666667,14,7,14,3.99,1,0.0198,4,3,4,127.61,28,7.419333333,139,111,120,1.8289,0.46,0.16734,2.01,1.55,2.01,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,2,7.533333333,10,1.875111111,10,0,10,0,0,0,0,0,0,10.2,10,2.457333333,14,4,14,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,4,2.366666667,5,1.797777778,5,0,0,0,0,0,0,0,0,3.7,3,1.02,5,2,4,14.60029253,12.685,5.551838314,23.005,10.32,23.005,0.131566667,0.773,0.175422222,0.773,0,0.383,0.3194223,2.1106628,0.404415507,2.1106628,0,0,222.8866667,12,3.532,229,217,225,0.196078431,0.065359477,0.738562092,0,0,0.051525145,0.01760919,249,14
5,0.517907113,0.428282919,0.377254599,0.360783362,0.350087243,22.485,15,5.686666667,28,13,28,64.09166667,26,9.122222222,78,52,61,47.37358141,31.7118614,12.89183978,58.6934,26.9815386,58.6934,1682.030383,877.53,76.80027261,1811,933.47,1728,10.485,7,2.313333333,14,7,10,3.666666667,1,0.444444444,4,3,4,123.65,28,8.133333333,139,111,124,1.828983333,0.36,0.099563944,1.91,1.55,1.91,2,0,4.44E-16,2,2,2,0.651666667,2,0.868888889,2,0,0,4.5,8,3,8,0,8,0,0,0,0,0,0,7.151666667,7,2.181666667,10,3,10,0,0,0,0,0,0,1.348333333,5,1.797777778,5,0,0,2.166666667,5,1.555555556,5,0,2,0,0,0,0,0,0,3.515,3,1.01,5,2,2,13.7301977,10.12,4.354401533,20.44,10.32,10.32,0.246071667,0.773,0.335477706,0.773,0,0,0.55029372,2.1106628,0.550190347,2.1106628,0,0.5953947,224.97,12,2.656666667,229,217,225,0.279655092,0.091120951,0.629223957,0,0,0.031880743,0.00861965,344,15
5,0.516935414,0.427367284,0.376414708,0.360004142,0.349389195,22.48333333,15,5.688888889,28,13,28,64.08333333,26,9.111111111,78,52,61,47.37174148,31.7118614,12.89429303,58.6934,26.9815386,58.6934,1680.7745,877.53,78.83498333,1811,933.47,1728,10.48333333,7,2.311111111,14,7,10,3.666666667,1,0.444444444,4,3,4,123.6666667,28,8.111111111,139,111,124,1.8285,0.36,0.100116667,1.91,1.55,1.91,2,0,0,2,2,2,0.65,2,0.866666667,2,0,0,4.5,8,3,8,0,8,0,0,0,0,0,0,7.15,7,2.183333333,10,3,10,0,0,0,0,0,0,1.35,5,1.8,5,0,0,2.166666667,5,1.555555556,5,0,2,0,0,0,0,0,0,3.516666667,3,1.011111111,5,2,2,13.7235977,10.12,4.345601533,20.44,10.32,10.32,0.244783333,0.773,0.334537222,0.773,0,0,0.55029372,2.1106628,0.550190347,2.1106628,0,0.5953947,224.9666667,12,2.655555556,229,217,225,0.27972028,0.090909091,0.629370629,0,0,0.031880743,0.008655009,304.5,16
5,0.515972652,0.426457892,0.37558499,0.359239367,0.34871154,22.48166667,15,5.691111111,28,13,28,64.075,26,9.1,78,52,61,47.36990154,31.7118614,12.89674628,58.6934,26.9815386,58.6934,1679.518617,877.53,80.8613215,1811,933.47,1728,10.48166667,7,2.308888889,14,7,10,3.666666667,1,0.444444444,4,3,4,123.6833333,28,8.088888889,139,111,124,1.828016667,0.36,0.100666167,1.91,1.55,1.91,2,0,0,2,2,2,0.648333333,2,0.864444444,2,0,0,4.5,8,3,8,0,8,0,0,0,0,0,0,7.148333333,7,2.185,10,3,10,0,0,0,0,0,0,1.351666667,5,1.802222222,5,0,0,2.166666667,5,1.555555556,5,0,2,0,0,0,0,0,0,3.518333333,3,1.012222222,5,2,2,13.7169977,10.12,4.336801533,20.44,10.32,10.32,0.243495,0.773,0.33358815,0.773,0,0,0.55029372,2.1106628,0.550190347,2.1106628,0,0.5953947,224.9633333,12,2.654444444,229,217,225,0.279785498,0.090697132,0.62951737,0,0,0.031880743,0.008690138,275,17
5,0.515018878,0.425554831,0.374765485,0.358489056,0.348054168,22.48,15,5.693333333,28,13,28,64.06666667,26,9.088888889,78,52,61,47.36806161,31.7118614,12.89919953,58.6934,26.9815386,58.6934,1678.262733,877.53,82.87928711,1811,933.47,1728,10.48,7,2.306666667,14,7,10,3.666666667,1,0.444444444,4,3,4,123.7,28,8.066666667,139,111,124,1.827533333,0.36,0.101212444,1.91,1.55,1.91,2,0,4.44E-16,2,2,2,0.646666667,2,0.862222222,2,0,0,4.5,8,3,8,0,8,0,0,0,0,0,0,7.146666667,7,2.186666667,10,3,10,0,0,0,0,0,0,1.353333333,5,1.804444444,5,0,0,2.166666667,5,1.555555556,5,0,2,0,0,0,0,0,0,3.52,3,1.013333333,5,2,2,13.7103977,10.12,4.328001533,20.44,10.32,10.32,0.242206667,0.773,0.332630489,0.773,0,0,0.55029372,2.1106628,0.550190347,2.1106628,0,0.5953947,224.96,12,2.653333333,229,217,225,0.279850746,0.090485075,0.629664179,0,0,0.031880743,0.008725035,254.5,18
5,0.514074141,0.42465819,0.373956233,0.357753218,0.347416948,22.47833333,15,5.695555556,28,13,28,64.05833333,26,9.077777778,78,52,61,47.36622167,31.7118614,12.90165277,58.6934,26.9815386,58.6934,1677.00685,877.53,84.88888017,1811,933.47,1728,10.47833333,7,2.304444444,14,7,10,3.666666667,1,0.444444444,4,3,4,123.7166667,28,8.044444444,139,111,124,1.82705,0.36,0.1017555,1.91,1.55,1.91,2,0,0,2,2,2,0.645,2,0.86,2,0,0,4.5,8,3,8,0,8,0,0,0,0,0,0,7.145,7,2.188333333,10,3,10,0,0,0,0,0,0,1.355,5,1.806666667,5,0,0,2.166666667,5,1.555555556,5,0,2,0,0,0,0,0,0,3.521666667,3,1.014444444,5,2,2,13.7037977,10.12,4.319201533,20.44,10.32,10.32,0.240918333,0.773,0.331664239,0.773,0,0,0.55029372,2.1106628,0.550190347,2.1106628,0,0.5953947,224.9566667,12,2.652222222,229,217,225,0.279916025,0.090272918,0.629811057,0,0,0.031880743,0.008759701,228,19
5,0.513138491,0.423768059,0.373157271,0.357031854,0.346799721,22.47666667,15,5.697777778,28,13,28,64.05,26,9.066666667,78,52,61,47.36438173,31.7118614,12.90410602,58.6934,26.9815386,58.6934,1675.750967,877.53,86.89010067,1811,933.47,1728,10.47666667,7,2.302222222,14,7,10,3.666666667,1,0.444444444,4,3,4,123.7333333,28,8.022222222,139,111,124,1.826566667,0.36,0.102295333,1.91,1.55,1.91,2,0,0,2,2,2,0.643333333,2,0.857777778,2,0,0,4.5,8,3,8,0,8,0,0,0,0,0,0,7.143333333,7,2.19,10,3,10,0,0,0,0,0,0,1.356666667,5,1.808888889,5,0,0,2.166666667,5,1.555555556,5,0,2,0,0,0,0,0,0,3.523333333,3,1.015555556,5,2,2,13.6971977,10.12,4.310401533,20.44,10.32,10.32,0.23963,0.773,0.3306894,0.773,0,0,0.55029372,2.1106628,0.550190347,2.1106628,0,0.5953947,224.9533333,12,2.651111111,229,217,225,0.279981335,0.090060663,0.629958003,0,0,0.031880743,0.008794136,189.5,20
5,0.532415878,0.441704439,0.383236453,0.361761388,0.347668435,27.17333333,18,2.824711111,32,14,27,63.34666667,27,10.37244444,79,52,58,60.08110517,44.5545,7.263974096,72.64,28.0855,58.933195,1519.457667,556.6,183.5660711,1768,1211.4,1768,10.13333333,7,2.635555556,14,7,9,3.946666667,1,0.100977778,4,3,4,127.62,28,7.12,139,111,126,1.819133333,0.46,0.16148,2.01,1.55,1.88,1.966666667,1,0.064444444,2,1,2,0.666666667,2,0.888888889,2,0,0,6.966666667,10,1.923111111,10,0,7,0,0,0,0,0,0,9.6,10,2.557333333,14,4,9,0.033333333,1,0.064444444,1,0,0,1.333333333,4,1.777777778,4,0,0,2.5,5,1.833333333,5,0,3,0,0,0,0,0,0,3.866666667,4,0.768888889,5,1,3,14.4618092,12.76,5.421860536,23.005,10.245,10.245,0.148466667,0.773,0.197955556,0.773,0,0,0.516250103,1.5484712,0.688147398,1.5484712,0,1.5484712,212.3733333,33,12.24888889,227,194,194,0.204861111,0.069444444,0.725694444,0,0,0.051525145,0.016535506,304.5,21
5,0.529653975,0.439184286,0.381411036,0.360411626,0.34680418,27.05333333,18,2.833955556,32,14,27,63.34,27,10.364,79,52,58,59.78407517,44.5545,7.278700564,72.64,28.0855,58.933195,1522.628333,556.6,183.3057111,1768,1211.4,1768,10.13333333,7,2.635555556,14,7,9,3.94,1,0.1128,4,3,4,127.56,28,7.16,139,111,126,1.8184,0.46,0.16104,2.01,1.55,1.88,1.966666667,1,0.064444444,2,1,2,0.666666667,2,0.888888889,2,0,0,6.9,10,1.968,10,0,7,0,0,0,0,0,0,9.533333333,10,2.539555556,14,4,9,0.033333333,1,0.064444444,1,0,0,1.333333333,4,1.777777778,4,0,0,2.5,5,1.833333333,5,0,3,0,0,0,0,0,0,3.866666667,4,0.768888889,5,1,3,14.4447092,12.76,5.399060536,23.005,10.245,10.245,0.151066667,0.773,0.201422222,0.773,0,0,0.516250103,1.5484712,0.688147398,1.5484712,0,1.5484712,212.3866667,33,12.25777778,227,194,194,0.206293706,0.06993007,0.723776224,0,0,0.051525145,0.016439273,317.5,22
5,0.527046277,0.436790232,0.379726675,0.359220772,0.346095901,26.93333333,18,2.884444444,32,14,27,63.33333333,27,10.35555556,79,52,58,59.48704517,44.5545,7.285506233,72.64,28.0855,58.933195,1525.799,556.6,182.9608,1768,1211.4,1768,10.13333333,7,2.635555556,14,7,9,3.933333333,1,0.124444444,4,3,4,127.5,28,7.2,139,111,126,1.817666667,0.46,0.1606,2.01,1.55,1.88,1.966666667,1,0.064444444,2,1,2,0.666666667,2,0.888888889,2,0,0,6.833333333,10,2.011111111,10,0,7,0,0,0,0,0,0,9.466666667,10,2.52,14,4,9,0.033333333,1,0.064444444,1,0,0,1.333333333,4,1.777777778,4,0,0,2.5,5,1.833333333,5,0,3,0,0,0,0,0,0,3.866666667,4,0.768888889,5,1,3,14.4276092,12.76,5.376260536,23.005,10.245,10.245,0.153666667,0.773,0.204888889,0.773,0,0,0.516250103,1.5484712,0.688147398,1.5484712,0,1.5484712,212.4,33,12.26666667,227,194,194,0.207746479,0.070422535,0.721830986,0,0,0.051525145,0.016342502,356,23
4,0.559761854,0.465871662,0.403232441,0.379477794,0.363045536,28.03333333,7,2.644444444,32,25,29.5,63.1,27,10.6,79,52,68.5,62.20064517,17.701955,6.959569889,72.64,54.938045,65.7865975,1509.2,599.6,198.5333333,1811,1211.4,1489.7,10.03333333,7,2.644444444,14,7,11.5,4,0,0,4,4,4,128.1,19,6.8,139,120,123,1.822666667,0.46,0.1636,2.01,1.55,1.945,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,1,7.366666667,5,1.755555556,10,5,8.5,0,0,0,0,0,0,10.03333333,7,2.644444444,14,7,11.5,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,2,2.633333333,5,1.755555556,5,0,1.5,0,0,0,0,0,0,3.966666667,2,0.644444444,5,3,3.5,14.58727586,12.76,5.611816092,23.005,10.245,16.625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.58660553,2.1106628,0.742847598,2.1106628,0,0.7742356,212.4,35,12.26666667,229,194,209.5,0.199335548,0.066445183,0.734219269,0,0,0.051525145,0.017194826,294,24
4,0.569912274,0.474515768,0.410001955,0.385188406,0.367659455,27.98666667,7,2.675555556,32,25,28.5,62.96,27,10.69333333,79,52,65.5,62.1292374,17.701955,7.007175067,72.64,54.938045,63.7890225,1500.04,599.6,192.4266667,1811,1211.4,1365.2,9.986666667,7,2.675555556,14,7,10.5,4,0,0,4,4,4,128.4133333,19,7.153422222,139,120,129.5,1.812666667,0.46,0.175111111,2.01,1.55,1.78,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,1,7.32,5,1.786666667,10,5,7.5,0,0,0,0,0,0,9.986666667,7,2.675555556,14,7,10.5,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,2,2.68,5,1.786666667,5,0,2.5,0,0,0,0,0,0,4.013333333,2,0.657777778,5,3,4.5,14.58566207,12.76,5.612891954,23.005,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.523756328,2.1106628,0.698135024,2.1106628,0,1.55E-04,212.4666667,35,11.81866667,229,194,221,0.200267023,0.066755674,0.732977303,0,0,0.051525145,0.018328682,300,25
5,0.459371551,0.357939764,0.295434949,0.272817947,0.257253111,24.36,18,4.696533333,32,14,22.33333333,64.09333333,27,9.484444444,79,52,63.66666667,52.44318913,44.5545,11.04215241,72.64,28.0855,47.23898167,1624.762667,556.6,136.1297778,1768,1211.4,1644.666667,10.44,7,2.373333333,14,7,10.33333333,3.773333333,1,0.350577778,4,3,3.666666667,124.4533333,28,7.2544,139,111,124.6666667,1.8304,0.46,0.127114667,2.01,1.55,1.786666667,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0.666666667,5.506666667,10,2.726044444,10,0,4.333333333,0,0,0,0,0,0,8.173333333,10,2.423822222,14,4,7,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,1.333333333,2.226666667,5,1.5872,5,0,2.333333333,0,0,0,0,0,0,3.56,3,0.946133333,5,2,3.666666667,13.98891954,12.76,4.847920307,23.005,10.245,13.7491954,0.216066667,0.773,0.288088889,0.773,0,0.257666667,0.465366949,1.5484712,0.521070394,1.5484712,0,0.198568274,217.0266667,33,9.8368,227,194,223,0.244698206,0.081566069,0.673735726,0,0,0.051525145,0.011956751,320,26
5,0.508133841,0.415620487,0.357428623,0.33566702,0.320355507,23.06333333,17,5.317155556,31,14,14,63.65666667,26,9.242222222,78,52,78,49.11622892,41.6375,12.33802763,69.723,28.0855,28.0855,1603.753067,1465.09,152.0941831,1768,302.91,1687,10.34333333,7,2.357777778,14,7,14,3.706666667,1,0.414577778,4,3,3,124.5566667,28,8.473222222,139,111,111,1.798066667,0.36,0.140571111,1.91,1.55,1.9,2,0,2.22E-16,2,2,2,0.626666667,2,0.835555556,2,0,2,4.783333333,10,2.806222222,10,0,0,0,0,0,0,0,0,7.41,9,2.232866667,13,4,4,0,0,0,0,0,0,1.373333333,5,1.831111111,5,0,4,2.283333333,5,1.682777778,5,0,0,0,0,0,0,0,0,3.656666667,3,1.070111111,5,2,4,13.67001609,10.195,4.386722605,20.44,10.245,20.44,0.226746667,0.773,0.320468622,0.773,0,0.773,0.323630153,1.5484712,0.39896812,1.5484712,0,0,213.78,163,15.9384,227,64,227,0.269905533,0.0845704,0.645524067,0,0,0.031880743,0.012170445,509.5,28
